,vid_id,ad_view
3911,VID_19545,5
3912,VID_16699,0
3913,VID_7728,6250
3914,VID_13946,8
3915,VID_22301,2
3916,VID_490,10
3917,VID_14579,201
3918,VID_22276,6
3919,VID_12740,12
3920,VID_2319,3
3921,VID_9097,22
3922,VID_15646,0
3923,VID_3981,6
3924,VID_12145,9
3925,VID_15834,0
3926,VID_16160,9
3927,VID_1083,3
3928,VID_10805,598
3929,VID_3699,6
3930,VID_21514,3
3931,VID_1673,12
3932,VID_15239,35
3933,VID_898,5
3934,VID_11335,43205
3935,VID_4501,6
3936,VID_22358,1
3937,VID_7092,76
3938,VID_19699,0
3939,VID_16150,0
3940,VID_16870,2
3941,VID_15804,8531
3942,VID_11147,2
3943,VID_6581,2
3944,VID_11927,28
3945,VID_12471,4
3946,VID_16703,35
3947,VID_12913,78
3948,VID_7482,11
3949,VID_3979,4
3950,VID_7010,2
3951,VID_5822,3
3952,VID_22298,0
3953,VID_6753,15818
3954,VID_12787,18
3955,VID_11162,1
3956,VID_18497,3
3957,VID_76,4
3958,VID_18190,6
3959,VID_11843,1
3960,VID_4089,11
3961,VID_20298,129
3962,VID_9557,0
3963,VID_9380,0
3964,VID_18153,28
3965,VID_18060,7
3966,VID_20324,157
3967,VID_11513,44
3968,VID_17896,0
3969,VID_16060,0
3970,VID_15066,35
3971,VID_4762,0
3972,VID_23414,8
3973,VID_13269,250
3974,VID_4876,23
3975,VID_8111,12
3976,VID_2593,9
3977,VID_21549,11
3978,VID_6237,9
3979,VID_22122,3
3980,VID_6481,5
3981,VID_12717,0
3982,VID_20370,563
3983,VID_14515,39
3984,VID_11481,3
3985,VID_10769,0
3986,VID_18296,2
3987,VID_7639,8
3988,VID_18195,11
3989,VID_20891,35
3990,VID_19939,1
3991,VID_19388,10
3992,VID_20066,5
3993,VID_7083,2
3994,VID_12868,0
3995,VID_16004,39
3996,VID_7698,329
3997,VID_18053,4
3998,VID_9985,6
3999,VID_3109,5
4000,VID_7784,46
4001,VID_16888,10
4002,VID_15320,13
4003,VID_6762,0
4004,VID_13485,15
4005,VID_20969,5
4006,VID_1615,12
4007,VID_13077,23
4008,VID_2223,0
4009,VID_19576,0
4010,VID_211,21
4011,VID_14157,0
4012,VID_16361,11732
4013,VID_3278,7
4014,VID_20965,12
4015,VID_14397,53
4016,VID_9552,4
4017,VID_14588,35
4018,VID_15007,2
4019,VID_11202,23
4020,VID_11824,0
4021,VID_7575,4353
4022,VID_11142,29
4023,VID_9984,7
4024,VID_3583,2
4025,VID_14594,10
4026,VID_12231,3
4027,VID_21257,22
4028,VID_3275,5
4029,VID_7081,10
4030,VID_13830,13
4031,VID_9356,0
4032,VID_13975,6
4033,VID_2100,0
4034,VID_3260,28
4035,VID_20059,18
4036,VID_5915,26
4037,VID_7280,0
4038,VID_8813,11
4039,VID_4095,24
4040,VID_15505,0
4041,VID_12419,9
4042,VID_2937,0
4043,VID_21270,3071
4044,VID_17847,13
4045,VID_11237,14
4046,VID_4634,9
4047,VID_4716,0
4048,VID_20265,18
4049,VID_18316,1029
4050,VID_10138,3
4051,VID_4990,20
4052,VID_246,8
4053,VID_6841,13
4054,VID_17749,1
4055,VID_8136,9
4056,VID_3815,8
4057,VID_17244,29
4058,VID_8194,4
4059,VID_21265,0
4060,VID_19952,1
4061,VID_3483,19
4062,VID_11010,39
4063,VID_12196,0
4064,VID_20150,8
4065,VID_652,4
4066,VID_18816,48
4067,VID_11495,41
4068,VID_20420,12
4069,VID_1035,15
4070,VID_4240,9
4071,VID_12148,12
4072,VID_2059,5
4073,VID_10136,4
4074,VID_19726,43
4075,VID_15530,15
4076,VID_10512,5
4077,VID_23099,36
4078,VID_18818,0
4079,VID_18846,10
4080,VID_4056,0
4081,VID_7349,740
4082,VID_6296,13
4083,VID_22618,5
4084,VID_5725,24
4085,VID_2582,27
4086,VID_23619,1196
4087,VID_10774,6
4088,VID_1380,19
4089,VID_5879,6
4090,VID_14235,5
4091,VID_17019,5
4092,VID_13630,184
4093,VID_2081,11
4094,VID_18764,39
4095,VID_13779,9
4096,VID_18791,7
4097,VID_7140,82
4098,VID_23074,8
4099,VID_13977,24
4100,VID_522,22
4101,VID_20567,3
4102,VID_18521,6
4103,VID_12121,13
4104,VID_4090,2
4105,VID_8664,86
4106,VID_12236,9
4107,VID_16548,0
4108,VID_20239,24
4109,VID_20147,4
4110,VID_20823,7
4111,VID_19629,7
4112,VID_3159,13
4113,VID_4388,7
4114,VID_5729,0
4115,VID_16729,0
4116,VID_10898,4
4117,VID_15117,7
4118,VID_2008,11
4119,VID_1992,11
4120,VID_20369,0
4121,VID_16922,0
4122,VID_19905,1
4123,VID_21924,44
4124,VID_1248,6
4125,VID_21766,17
4126,VID_5247,52
4127,VID_18615,4
4128,VID_2267,0
4129,VID_17316,60
4130,VID_11279,3
4131,VID_5552,6
4132,VID_22352,0
4133,VID_15074,21
4134,VID_15181,13
4135,VID_21556,6
4136,VID_2767,6
4137,VID_8827,439
4138,VID_1268,13
4139,VID_20506,8
4140,VID_5204,992
4141,VID_15122,0
4142,VID_21234,17
4143,VID_21772,9
4144,VID_20282,0
4145,VID_21958,52
4146,VID_4481,11
4147,VID_10596,919
4148,VID_4060,13
4149,VID_13312,6
4150,VID_4275,6
4151,VID_1473,11
4152,VID_12854,25
4153,VID_2628,16
4154,VID_8516,171
4155,VID_14619,14
4156,VID_19598,3
4157,VID_20689,65
4158,VID_20901,11
4159,VID_13305,11
4160,VID_23677,84
4161,VID_16068,0
4162,VID_17820,709
4163,VID_6711,0
4164,VID_12008,29
4165,VID_7139,11
4166,VID_22612,98
4167,VID_6600,3
4168,VID_2734,3
4169,VID_11114,11
4170,VID_15928,4
4171,VID_3784,18
4172,VID_23266,8
4173,VID_23458,2
4174,VID_17606,8
4175,VID_14718,29
4176,VID_1548,8
4177,VID_7231,0
4178,VID_801,5
4179,VID_13712,0
4180,VID_10166,50666
4181,VID_5659,33
4182,VID_1184,7
4183,VID_15420,2
4184,VID_18814,0
4185,VID_10531,0
4186,VID_1552,7
4187,VID_16661,22
4188,VID_11815,5
4189,VID_16106,1
4190,VID_10096,6
4191,VID_13800,317
4192,VID_20971,3
4193,VID_3761,26
4194,VID_17833,0
4195,VID_23359,5
4196,VID_17046,6
4197,VID_13663,214
4198,VID_20421,19
4199,VID_21232,4
4200,VID_22033,111
4201,VID_23156,54
4202,VID_16525,17
4203,VID_12507,0
4204,VID_8100,28
4205,VID_11008,3
4206,VID_6241,27
4207,VID_3009,0
4208,VID_19559,16
4209,VID_16197,0
4210,VID_8132,1
4211,VID_13790,3
4212,VID_18140,0
4213,VID_816,26
4214,VID_16603,0
4215,VID_18097,9
4216,VID_8742,7
4217,VID_19665,3
4218,VID_17140,14
4219,VID_20124,7
4220,VID_5137,0
4221,VID_14719,9
4222,VID_13884,22
4223,VID_3249,14
4224,VID_18283,3
4225,VID_18133,1001
4226,VID_23731,15
4227,VID_11867,9
4228,VID_23734,46
4229,VID_10502,13
4230,VID_23101,34
4231,VID_13526,9
4232,VID_22440,131
4233,VID_542,4
4234,VID_19625,1
4235,VID_11584,6
4236,VID_12516,1
4237,VID_667,3
4238,VID_18563,51
4239,VID_5462,0
4240,VID_12155,0
4241,VID_15969,17
4242,VID_16141,0
4243,VID_7431,0
4244,VID_6528,8
4245,VID_4795,8
4246,VID_6677,19
4247,VID_21733,3
4248,VID_22128,4
4249,VID_10638,15
4250,VID_19603,1
4251,VID_2171,28
4252,VID_16181,3
4253,VID_18102,8
4254,VID_22722,0
4255,VID_21248,9
4256,VID_15421,8
4257,VID_16412,564
4258,VID_11403,9
4259,VID_3492,12
4260,VID_23244,4
4261,VID_9580,3
4262,VID_19934,22
4263,VID_23452,6
4264,VID_19378,2
4265,VID_3257,7
4266,VID_14547,4
4267,VID_11926,10
4268,VID_22031,14
4269,VID_2878,34
4270,VID_11072,8
4271,VID_19910,8
4272,VID_14655,0
4273,VID_18920,8
4274,VID_749,5
4275,VID_7892,15
4276,VID_17249,13
4277,VID_14434,21
4278,VID_17361,0
4279,VID_20118,21
4280,VID_3246,7
4281,VID_17983,5
4282,VID_19052,0
4283,VID_817,0
4284,VID_4969,5
4285,VID_16136,0
4286,VID_10245,12
4287,VID_17106,16
4288,VID_11803,4
4289,VID_22896,38
4290,VID_1749,10
4291,VID_10732,0
4292,VID_20461,4
4293,VID_9295,0
4294,VID_13024,8
4295,VID_19735,0
4296,VID_11799,0
4297,VID_1626,7
4298,VID_14902,10
4299,VID_326,11
4300,VID_14288,5
4301,VID_15337,10
4302,VID_20962,5
4303,VID_21022,12
4304,VID_8357,3
4305,VID_912,4
4306,VID_19802,0
4307,VID_5858,7
4308,VID_868,46
4309,VID_2938,0
4310,VID_7205,5
4311,VID_13328,0
4312,VID_17349,1
4313,VID_3587,10
4314,VID_9761,269
4315,VID_22986,4
4316,VID_22640,0
4317,VID_123,28
4318,VID_11768,52
4319,VID_9948,24
4320,VID_23191,0
4321,VID_23115,24
4322,VID_23302,0
4323,VID_10448,13
4324,VID_3547,8
4325,VID_5173,9
4326,VID_11425,5
4327,VID_22512,18
4328,VID_13801,0
4329,VID_7216,13
4330,VID_1459,9
4331,VID_768,255
4332,VID_7874,9
4333,VID_17411,3
4334,VID_5338,0
4335,VID_13093,13
4336,VID_3562,0
4337,VID_20725,0
4338,VID_11275,10
4339,VID_13931,94
4340,VID_20614,4
4341,VID_9151,5
4342,VID_21787,7
4343,VID_8709,15
4344,VID_23579,6
4345,VID_17814,1860
4346,VID_17607,14
4347,VID_4756,4
4348,VID_8258,12
4349,VID_21081,1036
4350,VID_8426,22
4351,VID_1191,13
4352,VID_8169,12
4353,VID_17104,0
4354,VID_17947,3
4355,VID_8778,89
4356,VID_8824,2
4357,VID_20521,9
4358,VID_20565,0
4359,VID_19674,28
4360,VID_17380,0
4361,VID_20501,0
4362,VID_10078,15
4363,VID_17268,0
4364,VID_11963,234
4365,VID_7177,4
4366,VID_12440,10
4367,VID_14091,12
4368,VID_5145,30
4369,VID_10483,12
4370,VID_1378,0
4371,VID_3427,26
4372,VID_15335,7
4373,VID_18848,4
4374,VID_2755,19
4375,VID_1172,9
4376,VID_3340,37
4377,VID_12594,0
4378,VID_6607,0
4379,VID_13861,13
4380,VID_9705,0
4381,VID_5850,4
4382,VID_12238,41
4383,VID_21926,8
4384,VID_9487,57
4385,VID_20494,743
4386,VID_23549,3
4387,VID_19860,0
4388,VID_1150,9
4389,VID_5736,0
4390,VID_1308,1
4391,VID_23085,34
4392,VID_376,9
4393,VID_750,0
4394,VID_11771,0
4395,VID_6200,4
4396,VID_1917,68
4397,VID_5987,31
4398,VID_4277,0
4399,VID_4291,28
4400,VID_3217,16
4401,VID_14488,2
4402,VID_4524,41
4403,VID_10322,0
4404,VID_5870,3
4405,VID_5237,35
4406,VID_1058,33
4407,VID_7661,125
4408,VID_17233,8
4409,VID_2787,12
4410,VID_5413,26
4411,VID_18748,1
4412,VID_16983,2526
4413,VID_9368,0
4414,VID_2876,0
4415,VID_14753,40
4416,VID_20024,9
4417,VID_22731,336
4418,VID_1020,17
4419,VID_21916,16
4420,VID_20316,13
4421,VID_10115,8
4422,VID_13527,12
4423,VID_10017,13
4424,VID_20624,16
4425,VID_549,8
4426,VID_7929,0
4427,VID_21591,16
4428,VID_15528,9
4429,VID_2737,0
4430,VID_15198,1
4431,VID_7845,9
4432,VID_5740,2
4433,VID_14139,0
4434,VID_5516,13
4435,VID_4987,12
4436,VID_9479,7
4437,VID_15816,2
4438,VID_11396,5
4439,VID_8741,22
4440,VID_4189,0
4441,VID_15667,43
4442,VID_22288,20
4443,VID_16111,10
4444,VID_8765,0
4445,VID_5061,28
4446,VID_6224,14
4447,VID_5902,19
4448,VID_15118,14
4449,VID_15594,9
4450,VID_5969,5
4451,VID_21111,1
4452,VID_11029,1
4453,VID_14023,6726
4454,VID_18096,3
4455,VID_13058,1
4456,VID_16464,45
4457,VID_14895,9
4458,VID_2533,0
4459,VID_20581,0
4460,VID_1811,3
4461,VID_18604,9
4462,VID_14864,11
4463,VID_13419,0
4464,VID_22638,1100
4465,VID_14649,72
4466,VID_23103,11
4467,VID_13850,14
4468,VID_1810,8
4469,VID_18335,12
4470,VID_12164,21
4471,VID_10235,6
4472,VID_19514,3
4473,VID_18077,21
4474,VID_4242,2
4475,VID_5855,2
4476,VID_10617,4
4477,VID_824,3
4478,VID_14341,18
4479,VID_514,11
4480,VID_2863,0
4481,VID_20662,24
4482,VID_16730,7
4483,VID_2272,17
4484,VID_17648,24
4485,VID_11316,16
4486,VID_12996,8
4487,VID_3430,8
4488,VID_12935,123
4489,VID_23589,8
4490,VID_9862,10
4491,VID_8470,0
4492,VID_8714,5
4493,VID_10157,72
4494,VID_5284,0
4495,VID_14780,3
4496,VID_2091,0
4497,VID_6269,32
4498,VID_21394,11
4499,VID_8748,15
4500,VID_8533,51
4501,VID_1013,8
4502,VID_12908,7
4503,VID_13180,15
4504,VID_5182,31
4505,VID_104,7
4506,VID_14411,0
4507,VID_12957,249
4508,VID_18566,9
4509,VID_7049,2
4510,VID_22563,3
4511,VID_13261,20
4512,VID_10340,4
4513,VID_15891,0
4514,VID_8103,33
4515,VID_8461,0
4516,VID_7622,11
4517,VID_1136,13
4518,VID_722,53
4519,VID_9454,4
4520,VID_10912,11
4521,VID_9548,0
4522,VID_20850,12
4523,VID_4738,15
4524,VID_18978,0
4525,VID_8659,23743
4526,VID_1897,40
4527,VID_2803,37
4528,VID_20017,7
4529,VID_12039,8
4530,VID_13420,0
4531,VID_810,0
4532,VID_9473,51
4533,VID_21233,31
4534,VID_15573,7
4535,VID_14136,0
4536,VID_5263,5
4537,VID_19147,921
4538,VID_6746,3
4539,VID_21062,7
4540,VID_10695,112164
4541,VID_10709,26304
4542,VID_6050,7
4543,VID_20221,16
4544,VID_14590,17
4545,VID_23440,6
4546,VID_10114,0
4547,VID_5636,5
4548,VID_3714,9
4549,VID_14057,44
4550,VID_16982,2
4551,VID_16158,12
4552,VID_23018,14
4553,VID_14304,7
4554,VID_11438,74
4555,VID_19361,2
4556,VID_16945,10
4557,VID_15325,11
4558,VID_3164,5
4559,VID_13148,51
4560,VID_11446,15
4561,VID_1200,1
4562,VID_9583,0
4563,VID_5362,646
4564,VID_16290,1489
4565,VID_6663,20
4566,VID_10513,9
4567,VID_11604,6
4568,VID_17853,0
4569,VID_9036,10
4570,VID_487,11
4571,VID_6002,0
4572,VID_13067,0
4573,VID_1230,16
4574,VID_10247,36
4575,VID_20789,48
4576,VID_22866,27
4577,VID_3131,8
4578,VID_23112,6
4579,VID_7848,0
4580,VID_15726,12
4581,VID_16931,8
4582,VID_12027,24
4583,VID_11663,13
4584,VID_5510,1
4585,VID_2953,10
4586,VID_12203,19
4587,VID_9578,0
4588,VID_4927,0
4589,VID_17804,484
4590,VID_16733,14
4591,VID_707,8
4592,VID_16334,8
4593,VID_11444,11
4594,VID_16944,3
4595,VID_406,13
4596,VID_11200,10
4597,VID_6082,8
4598,VID_17077,0
4599,VID_12120,2
4600,VID_18751,73
4601,VID_22578,0
4602,VID_10744,197652
4603,VID_3062,5
4604,VID_16724,18
4605,VID_18072,2
4606,VID_19114,10
4607,VID_22030,26
4608,VID_2269,26
4609,VID_13298,10
4610,VID_17090,3
4611,VID_17358,0
4612,VID_9248,25
4613,VID_15585,5
4614,VID_19347,3
4615,VID_21447,25
4616,VID_13179,74
4617,VID_4715,8
4618,VID_16761,49
4619,VID_17408,7
4620,VID_12568,5
4621,VID_12409,5
4622,VID_19916,13
4623,VID_16481,8
4624,VID_12539,14
4625,VID_19279,4
4626,VID_12943,2380
4627,VID_4659,22
4628,VID_18232,10
4629,VID_19162,8
4630,VID_19730,5
4631,VID_21800,17
4632,VID_9676,0
4633,VID_22343,211
4634,VID_17323,17
4635,VID_12127,5
4636,VID_10102,0
4637,VID_14077,6
4638,VID_1515,1635
4639,VID_23494,5
4640,VID_4804,18
4641,VID_9600,5
4642,VID_14184,0
4643,VID_17029,11
4644,VID_12733,8
4645,VID_20713,0
4646,VID_16978,15
4647,VID_21426,44
4648,VID_4682,0
4649,VID_5067,12
4650,VID_5967,11
4651,VID_3160,19
4652,VID_8015,17
4653,VID_9061,38
4654,VID_16054,5
4655,VID_14914,14
4656,VID_2782,16
4657,VID_3405,36
4658,VID_13973,9
4659,VID_20293,903
4660,VID_13331,0
4661,VID_19058,13
4662,VID_6758,0
4663,VID_3893,6
4664,VID_2712,0
4665,VID_13854,6
4666,VID_16032,0
4667,VID_8816,15
4668,VID_11284,20
4669,VID_7030,5
4670,VID_23648,450
4671,VID_9266,7
4672,VID_4866,16
4673,VID_11410,13
4674,VID_6130,8
4675,VID_20754,7
4676,VID_9062,33
4677,VID_16223,7
4678,VID_8874,2
4679,VID_19747,9
4680,VID_11152,6
4681,VID_948,7
4682,VID_6212,15
4683,VID_23350,8
4684,VID_12698,0
4685,VID_7895,0
4686,VID_22828,0
4687,VID_15826,3
4688,VID_19229,4
4689,VID_16620,0
4690,VID_520,0
4691,VID_14306,4
4692,VID_23403,0
4693,VID_5068,504
4694,VID_151,22
4695,VID_16440,684
4696,VID_6639,4
4697,VID_10294,25
4698,VID_11491,13
4699,VID_21071,13
4700,VID_6036,0
4701,VID_10528,4
4702,VID_16805,0
4703,VID_13016,48
4704,VID_12357,0
4705,VID_21135,2
4706,VID_14654,0
4707,VID_4527,0
4708,VID_358,15
4709,VID_9344,37
4710,VID_6680,39
4711,VID_20648,1
4712,VID_17740,5
4713,VID_19803,0
4714,VID_2895,5
4715,VID_21528,0
4716,VID_9297,8
4717,VID_13766,0
4718,VID_4882,8
4719,VID_15857,5
4720,VID_12661,16
4721,VID_3685,3
4722,VID_20790,14
4723,VID_8500,1
4724,VID_11100,14
4725,VID_8719,9
4726,VID_8322,0
4727,VID_15001,13
4728,VID_12322,16
4729,VID_7261,27
4730,VID_6203,1
4731,VID_16731,10
4732,VID_11416,6
4733,VID_21849,8
4734,VID_7923,0
4735,VID_6247,6
4736,VID_14460,0
4737,VID_23485,7
4738,VID_9329,0
4739,VID_14827,11
4740,VID_18237,7
4741,VID_13840,8
4742,VID_7162,12
4743,VID_17313,0
4744,VID_21629,0
4745,VID_9591,19770
4746,VID_11437,10
4747,VID_13076,45
4748,VID_14681,14
4749,VID_10378,5
4750,VID_21873,8
4751,VID_9282,52
4752,VID_3554,9
4753,VID_9884,661
4754,VID_8583,0
4755,VID_7617,15
4756,VID_1284,15
4757,VID_1594,0
4758,VID_2902,6346
4759,VID_2160,3342
4760,VID_4012,5
4761,VID_7932,6569
4762,VID_16858,5
4763,VID_15431,13
4764,VID_19393,2
4765,VID_9371,33
4766,VID_16347,45
4767,VID_10564,53
4768,VID_5634,0
4769,VID_21704,681
4770,VID_5415,22
4771,VID_1925,58
4772,VID_21687,318
4773,VID_23616,10
4774,VID_248,7
4775,VID_2689,10
4776,VID_3650,10
4777,VID_3025,5
4778,VID_11174,25
4779,VID_4953,10
4780,VID_18607,16
4781,VID_21054,5
4782,VID_2173,2
4783,VID_11057,8
4784,VID_13430,6
4785,VID_9390,26
4786,VID_18342,2
4787,VID_11777,26
4788,VID_19047,19
4789,VID_172,53
4790,VID_3718,5
4791,VID_22213,41
4792,VID_5696,3
4793,VID_20334,15
4794,VID_1007,4
4795,VID_13102,28
4796,VID_21651,767
4797,VID_2009,12
4798,VID_21017,2
4799,VID_4382,0
4800,VID_4515,381
4801,VID_3179,3
4802,VID_23587,29
4803,VID_12356,0
4804,VID_18669,14
4805,VID_6952,522
4806,VID_4156,5
4807,VID_2031,2
4808,VID_20255,8
4809,VID_14817,0
4810,VID_777,19
4811,VID_3995,51
4812,VID_10014,5
4813,VID_10300,7
4814,VID_2465,5
4815,VID_17701,0
4816,VID_4175,30
4817,VID_15136,25
4818,VID_9687,31
4819,VID_12630,23
4820,VID_9851,190
4821,VID_16471,198
4822,VID_17782,0
4823,VID_12983,2253
4824,VID_3696,2
4825,VID_17888,3
4826,VID_22337,65
4827,VID_13508,15
4828,VID_4664,0
4829,VID_12336,13
4830,VID_3184,38
4831,VID_4506,969
4832,VID_7887,0
4833,VID_1583,7
4834,VID_9477,2
4835,VID_21725,0
4836,VID_1960,9
4837,VID_13998,0
4838,VID_12243,8
4839,VID_993,2
4840,VID_16091,3
4841,VID_17591,13
4842,VID_2311,11
4843,VID_22345,11
4844,VID_8959,2
4845,VID_3423,6
4846,VID_942,4
4847,VID_17251,0
4848,VID_10831,0
4849,VID_7424,27
4850,VID_6404,20
4851,VID_18918,69
4852,VID_22132,60
4853,VID_22341,13
4854,VID_18590,0
4855,VID_5215,67
4856,VID_16189,0
4857,VID_3013,0
4858,VID_12801,1
4859,VID_7074,1
4860,VID_21595,3
4861,VID_5007,6
4862,VID_15854,1
4863,VID_2369,0
4864,VID_554,13
4865,VID_20809,0
4866,VID_16735,12
4867,VID_3212,20
4868,VID_3137,19
4869,VID_17255,6
4870,VID_19709,65
4871,VID_13463,15
4872,VID_8118,9
4873,VID_15978,8
4874,VID_3478,33
4875,VID_5275,14
4876,VID_8837,33
4877,VID_21230,25
4878,VID_19256,0
4879,VID_4054,4
4880,VID_9515,0
4881,VID_15224,2
4882,VID_10509,3
4883,VID_570,0
4884,VID_18401,5
4885,VID_5981,66
4886,VID_3077,0
4887,VID_742,0
4888,VID_19034,4
4889,VID_17070,38
4890,VID_6577,10
4891,VID_15161,0
4892,VID_20311,22
4893,VID_8374,1
4894,VID_22056,19
4895,VID_8221,7
4896,VID_11338,200
4897,VID_6994,2
4898,VID_15998,4
4899,VID_18844,0
4900,VID_19272,7
4901,VID_11191,26
4902,VID_7732,0
4903,VID_10954,56
4904,VID_17960,4
4905,VID_2865,9
4906,VID_8654,4
4907,VID_10308,0
4908,VID_10468,3
4909,VID_5692,12
4910,VID_18943,55
4911,VID_6756,0
4912,VID_2479,248
4913,VID_16749,7
4914,VID_20222,12
4915,VID_16310,0
4916,VID_11929,11
4917,VID_8219,4
4918,VID_9671,17
4919,VID_9700,0
4920,VID_23284,0
4921,VID_19493,161
4922,VID_3123,16
4923,VID_10681,45
4924,VID_18985,4
4925,VID_15460,0
4926,VID_15406,12
4927,VID_12559,10
4928,VID_19679,35
4929,VID_15305,6453
4930,VID_22174,10
4931,VID_4220,10
4932,VID_14092,0
4933,VID_4663,8
4934,VID_22875,11
4935,VID_5047,4
4936,VID_16179,49
4937,VID_6524,4
4938,VID_15701,21
4939,VID_2125,0
4940,VID_13225,6
4941,VID_7398,10
4942,VID_7756,6
4943,VID_2183,44
4944,VID_9525,26
4945,VID_11901,35
4946,VID_10810,83
4947,VID_1126,6
4948,VID_8232,62
4949,VID_16675,5
4950,VID_2995,13
4951,VID_366,18
4952,VID_9273,4
4953,VID_15580,13
4954,VID_8392,2
4955,VID_21183,7
4956,VID_19964,8
4957,VID_8670,111902
4958,VID_12176,6
4959,VID_11534,8
4960,VID_5680,44
4961,VID_21288,6
4962,VID_11161,1
4963,VID_19849,3
4964,VID_21412,8
4965,VID_11465,40
4966,VID_22015,1
4967,VID_2691,6
4968,VID_19334,8
4969,VID_6162,21
4970,VID_13451,11
4971,VID_12214,2
4972,VID_10943,13
4973,VID_12722,8
4974,VID_11298,2
4975,VID_18240,7
4976,VID_9558,0
4977,VID_7218,0
4978,VID_21065,5
4979,VID_2724,0
4980,VID_21578,21
4981,VID_1048,33
4982,VID_10801,45
4983,VID_1722,29
4984,VID_19293,4
4985,VID_10052,0
4986,VID_19400,4
4987,VID_18792,22
4988,VID_21334,11
4989,VID_7294,7
4990,VID_1634,9
4991,VID_21201,14
4992,VID_415,6
4993,VID_3072,4
4994,VID_1464,5
4995,VID_18400,33
4996,VID_4992,0
4997,VID_16747,40
4998,VID_17491,66
4999,VID_12664,3
5000,VID_489,23
5001,VID_22646,23
5002,VID_1716,21
5003,VID_9767,389
5004,VID_16415,60
5005,VID_12813,0
5006,VID_15634,0
5007,VID_212,0
5008,VID_20184,0
5009,VID_4055,5
5010,VID_8312,9
5011,VID_20468,8
5012,VID_11575,7
5013,VID_19446,2
5014,VID_17936,1
5015,VID_11527,0
5016,VID_1026,0
5017,VID_22134,14
5018,VID_21568,0
5019,VID_610,23
5020,VID_10457,13
5021,VID_10503,0
5022,VID_12089,7
5023,VID_2819,4
5024,VID_21033,346
5025,VID_20642,22
5026,VID_23328,9
5027,VID_6324,19
5028,VID_7809,7
5029,VID_13209,19
5030,VID_22376,7
5031,VID_11892,0
5032,VID_6354,4
5033,VID_21134,2
5034,VID_7132,3
5035,VID_13010,17
5036,VID_16384,0
5037,VID_9208,3
5038,VID_22406,20
5039,VID_10674,15
5040,VID_11599,24
5041,VID_14272,116
5042,VID_10530,5
5043,VID_8004,11
5044,VID_8790,5
5045,VID_6313,18
5046,VID_3231,9
5047,VID_14615,8
5048,VID_14196,11
5049,VID_11697,14
5050,VID_81,15
5051,VID_22272,108
5052,VID_9114,6
5053,VID_3910,24
5054,VID_18574,2
5055,VID_2666,6
5056,VID_2833,0
5057,VID_11434,2
5058,VID_8881,17
5059,VID_5219,0
5060,VID_19882,0
5061,VID_8083,0
5062,VID_18777,12
5063,VID_2245,14
5064,VID_14884,49
5065,VID_17548,22
5066,VID_5944,17
5067,VID_10123,0
5068,VID_7542,55
5069,VID_5998,1
5070,VID_19084,19
5071,VID_15524,78
5072,VID_5438,23
5073,VID_10434,8
5074,VID_22871,0
5075,VID_4391,1
5076,VID_17631,2
5077,VID_18098,3
5078,VID_14938,93
5079,VID_468,14
5080,VID_13066,1
5081,VID_16966,21
5082,VID_8795,3
5083,VID_16424,6
5084,VID_1660,6
5085,VID_10336,6
5086,VID_16819,0
5087,VID_15098,25
5088,VID_19761,48
5089,VID_23716,21
5090,VID_1134,14
5091,VID_7592,0
5092,VID_2846,0
5093,VID_2559,0
5094,VID_14668,0
5095,VID_17396,13
5096,VID_4675,0
5097,VID_6838,4
5098,VID_15368,5
5099,VID_7647,1182
5100,VID_4994,0
5101,VID_11944,23
5102,VID_69,6
5103,VID_2328,13
5104,VID_11840,16
5105,VID_8892,56
5106,VID_19687,12
5107,VID_22821,0
5108,VID_12769,1
5109,VID_4727,7
5110,VID_582,7
5111,VID_17656,2
5112,VID_20819,46
5113,VID_15559,0
5114,VID_2050,25
5115,VID_7257,15
5116,VID_12139,11
5117,VID_10384,90
5118,VID_4747,0
5119,VID_16336,36
5120,VID_15652,15
5121,VID_6078,0
5122,VID_18843,35
5123,VID_14019,0
5124,VID_18276,5
5125,VID_16395,7
5126,VID_10117,5
5127,VID_7527,4
5128,VID_4748,21
5129,VID_21361,13
5130,VID_21903,7
5131,VID_17496,11
5132,VID_17477,7
5133,VID_20582,36
5134,VID_3397,18
5135,VID_17037,7
5136,VID_16019,3
5137,VID_13660,74738
5138,VID_14911,0
5139,VID_20299,0
5140,VID_21662,186
5141,VID_17544,11
5142,VID_23617,1570
5143,VID_11135,4
5144,VID_17660,19
5145,VID_16776,20
5146,VID_17032,21
5147,VID_8652,10
5148,VID_21991,6
5149,VID_8290,0
5150,VID_16211,1
5151,VID_12960,1760
5152,VID_408,7
5153,VID_2208,0
5154,VID_17141,11
5155,VID_1109,9
5156,VID_20633,0
5157,VID_11331,42
5158,VID_21222,29
5159,VID_9565,31
5160,VID_3053,430
5161,VID_9867,392
5162,VID_23288,35
5163,VID_6921,11
5164,VID_2673,2
5165,VID_14769,17
5166,VID_17241,0
5167,VID_14074,6
5168,VID_18198,12
5169,VID_3116,1223
5170,VID_6920,2
5171,VID_4615,0
5172,VID_12002,33
5173,VID_12743,8
5174,VID_1080,4
5175,VID_12318,42
5176,VID_3832,6
5177,VID_16582,10
5178,VID_22801,31
5179,VID_17392,0
5180,VID_11169,0
5181,VID_2870,0
5182,VID_21945,48
5183,VID_23275,27
